TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
19,eMBB,673.646657442442,17.301670395917,26.8708710071541,27,200,1380.00372421288,RR,33,0,24.9498762015719,-4
20,eMBB,604.232179683828,15.4864229429035,34.0939029651159,27,200,1399.89274580863,RR,33,0,22.3789696179196,-4
41,eMBB,175.684159318609,11.0420568679323,276.879574401287,27,91,2338.97671148684,PF,27,11,6.50682071550405,-5
42,eMBB,187.402257802494,9.96555427963882,249.895816659592,27,91,2141.60303316412,PF,27,11,6.94082436305533,-5
43,eMBB,189.401843167826,11.1207057965203,155.916859835576,27,91,2124.92355087443,PF,27,11,7.01488308028985,-5
44,eMBB,197.033513253964,10.6522868106713,195.037216253404,27,91,2157.90088300628,PF,27,11,7.29753752792458,-5
45,eMBB,216.767964045584,11.830063262481,247.753942280791,26,91,2042.07048713216,PF,27,11,8.3372293863686,-5
46,eMBB,210.954125679964,10.5581094022538,371.895874311475,26,91,2030.73566310504,PF,27,11,8.11362021846015,-5
47,eMBB,196.636425634956,11.196517711611,212.947905285984,26,91,2065.88895617202,PF,27,11,7.56293944749829,-5
48,eMBB,233.883127111509,12.6728633426587,192.082040166113,26,91,2008.5298011035,PF,27,11,8.99550488890418,-5
49,eMBB,228.540190714822,11.8509633783335,240.143537219621,26,91,2044.5954810184,PF,27,11,8.79000733518547,-5
50,eMBB,232.155126552987,10.7492577822302,298.449391353094,26,91,2169.73846800329,PF,27,11,8.92904332896104,-5
51,eMBB,218.573244285663,10.4468232754321,544.711246178221,26,91,2191.44556420819,PF,27,11,8.40666324175628,-5
52,eMBB,226.11823182432,11.6282136439726,308.87660957287,26,91,2144.2408999382,PF,27,11,8.69685507016615,-5
53,eMBB,210.51840695452,11.569533868969,152.150434326199,26,91,2171.47950758964,PF,27,11,8.09686180594306,-5
55,eMBB,223.288481980286,11.6167909370945,239.884494459697,26,91,2073.05893370018,PF,27,11,8.58801853770332,-5
56,eMBB,237.111679758223,11.3542795456712,267.285633700576,26,91,2068.95313111883,PF,27,11,9.1196799907009,-5
57,eMBB,224.207914619612,11.0989407179541,241.015089479457,26,91,2103.81037051952,PF,27,11,8.62338133152355,-5
58,eMBB,245.983399700792,12.2799674235402,210.024830629157,26,91,2146.99816741088,PF,27,11,9.46089998849201,-5
59,eMBB,227.355557348436,11.9830487702818,166.359492657879,26,91,2182.57667007862,PF,27,11,8.74444451340138,-5
60,eMBB,214.268676939846,10.4833610206025,193.954893793281,26,91,2165.92859459101,PF,27,11,8.24110295922484,-5
61,eMBB,160.255616753732,12.0896325794024,257.821823350899,26,69,2267.66638138071,RR,28,9,6.16367756745124,5
62,eMBB,164.862351622643,12.5349476584746,266.197154154425,26,69,2441.65406283214,RR,28,9,6.34085967779396,5
63,eMBB,158.432936432454,12.1509493445361,231.276632216931,26,69,2397.49911265954,RR,28,9,6.09357447817131,5
64,eMBB,158.417163660869,11.8327244568738,237.976056102359,26,69,2292.57913676323,RR,28,9,6.09296783311033,5
65,eMBB,153.798895817777,11.620720718399,238.388797385343,26,69,2334.53410878064,RR,28,9,5.91534214683759,5
66,eMBB,166.317808771079,12.5925345976793,244.504053142884,26,69,2428.09256052895,RR,28,9,6.39683879888765,5
67,eMBB,162.742384618557,11.9106063162767,384.418615323136,26,69,2365.12960763076,RR,28,9,6.25932248532913,5
68,eMBB,161.423754230422,12.2926471335426,251.685065630077,26,69,2372.12558458672,RR,28,9,6.20860593193929,5
69,eMBB,152.195645739936,11.1986694280033,277.332027131851,26,69,2504.45725177111,RR,28,9,5.85367868230522,5
70,eMBB,159.711528997717,11.9637478699098,282.556708002994,26,69,2395.06089253773,RR,28,9,6.1427511152968,5
71,eMBB,168.748701446634,12.7222560937824,252.425671113817,26,69,2337.47978744788,RR,28,9,6.49033467102437,5
72,eMBB,166.571131131102,12.9153437705044,264.381294690356,26,69,2387.85606223341,RR,28,9,6.40658196658085,5
73,eMBB,157.922882507927,11.9116082791599,259.158487620192,26,69,2384.89312786023,RR,28,9,6.07395701953565,5
74,eMBB,155.498657489164,11.4535911511839,308.500465785996,26,69,2336.55334907807,RR,28,9,5.98071759573709,5
75,eMBB,162.503675711751,12.1318587207915,236.052773617115,26,69,2348.78826924192,RR,28,9,6.25014137352889,5
76,eMBB,154.503274975241,11.3662026549308,289.361957999772,26,69,2323.09033520199,RR,28,9,5.94243365289387,5
77,eMBB,157.274073401234,12.1387398417336,220.301652720974,26,69,2232.74358442405,RR,28,9,6.04900282312439,5
78,eMBB,175.453721140408,13.3519250501174,229.481821101199,26,69,2283.0278092371,RR,28,9,6.74822004386183,5
79,eMBB,156.191625981402,11.6361659341636,272.947063143155,26,69,2355.26315355011,RR,28,9,6.00737023005394,5
80,eMBB,167.054726621243,12.9101940146185,221.366864155262,26,69,2333.12959884175,RR,28,9,6.42518179312474,5
82,eMBB,719.300183164384,17.5160079288422,87.6202480487671,26,162,3154.00873775675,WF,33,8,27.6653916601686,-5
83,eMBB,748.680773020617,18.0938886785478,102.844650475917,26,162,3233.85501470164,WF,33,8,28.7954143469468,-5
84,eMBB,738.157963308712,17.9757977717126,96.0852992515698,26,162,3156.1956850068,WF,33,8,28.3906908964889,-5
85,eMBB,658.26956385089,16.1614135572276,132.474029453485,26,162,2999.0017868202,WF,33,8,25.3180601481112,-5
86,eMBB,745.624407757151,17.8962768863105,88.6248972665518,26,162,3036.78027424988,WF,33,8,28.6778618368135,-5
87,eMBB,691.970491451752,17.1622419870955,116.118437445121,26,162,3172.25269969753,WF,33,8,26.6142496712212,-5
88,eMBB,686.892371183014,17.0381701547853,105.669404742749,26,162,3066.79213755274,WF,33,8,26.4189373531928,-5
89,eMBB,721.338262575315,17.4791473897795,123.872019153006,26,162,3010.83413927721,WF,33,8,27.7437793298198,-5
90,eMBB,690.23550295604,16.6274143946302,116.91223937243,26,162,3094.21616365684,WF,33,8,26.5475193444631,-5
91,eMBB,692.349799679178,16.8194735040886,181.167532745393,26,162,3159.76901541252,WF,33,8,26.6288384491992,-5
92,eMBB,658.391936686518,16.1756634543642,135.716691139257,26,162,3104.84245527836,WF,33,8,25.3227667956353,-5
94,eMBB,683.21038519319,16.5917571889521,93.9269846567445,27,162,3210.57826593164,WF,33,8,25.3040883404885,-5
95,eMBB,721.162808422322,16.7780898748125,161.605735141165,27,162,3191.85329845641,WF,33,8,26.7097336452712,-5
96,eMBB,727.351657005202,17.3075452730861,106.356435995783,27,162,3126.58829537632,WF,33,8,26.9389502594519,-5
97,eMBB,652.566123913749,15.8009094144031,164.187996713023,27,162,2952.96611028053,WF,33,8,24.1691157005092,-5
98,eMBB,689.3796397375,16.4456108876632,121.922520935685,27,162,3078.11597721395,WF,33,8,25.532579249537,-5
99,eMBB,648.068442709788,15.8938872949532,190.844184417707,27,162,3238.03378351364,WF,33,8,24.0025349151773,-5
100,eMBB,701.73960267754,16.4828824476557,236.880213897212,27,162,3406.8569860795,WF,33,8,25.9903556547237,-5
