TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
108,URLLC,15.9571837097726,4.20506801096926,0.598196783933006,5,170,17,PF,28,7,3.19143674195453,-4
109,URLLC,10.0428162902274,7.18467892116991,0.327487275161905,5,170,10.0428162902274,PF,28,7,2.00856325804547,-4
110,URLLC,16,6.57055469478911,0.377722435280301,5,170,16,PF,28,7,3.2,-4
111,URLLC,8,5.65786416062884,0.274297192555313,5,170,8,PF,28,7,1.6,-4
112,URLLC,17,7.27207289847153,0.317110762788236,5,170,17,PF,28,7,3.4,-4
113,URLLC,14,6.29627542773708,0.382449611164807,5,170,14,PF,28,7,2.8,-4
114,URLLC,12,3.23344512677348,0.393239940993128,5,170,12,PF,28,7,2.4,-4
115,URLLC,11,3.15597280533221,0.42872821101467,5,170,11,PF,28,7,2.2,-4
116,URLLC,9,8.18092689172421,0.25808880998731,5,170,9,PF,28,7,1.8,-4
117,URLLC,20.9571837097726,3.67778843369101,0.70478027081344,5,170,22,PF,28,7,4.19143674195453,-4
118,URLLC,11.0428162902274,9.7658983659385,0.292240749683371,4,170,11.0428162902274,PF,28,7,2.76070407255684,-4
119,URLLC,15,9.73042404962742,0.332783236712888,4,170,15,PF,28,7,3.75,-4
120,URLLC,18,10.9272821283716,0.394432165498839,4,170,18,PF,28,7,4.5,-4
121,URLLC,8,7.20283102693649,0.378187825423177,4,133,8,RR,27,19,2,-2
122,URLLC,7,6.86465483372089,0.29263979129512,4,133,7,RR,27,19,1.75,-2
123,URLLC,7,8.61428658921484,0.25121943148309,4,133,7,RR,27,19,1.75,-2
124,URLLC,11,6.53889476668596,0.397764389501418,4,133,11,RR,27,19,2.75,-2
125,URLLC,8,10.9771146790203,0.319516757432293,4,133,8,RR,27,19,2,-2
126,URLLC,13,9.07451704694206,0.455406057807426,4,133,13,RR,27,19,3.25,-2
127,URLLC,8,7.12441374113892,0.424658383650373,4,133,8,RR,27,19,2,-2
128,URLLC,14,6.96637130383035,0.474215084273943,4,133,14,RR,27,19,3.5,-2
129,URLLC,10,5.48197528644625,0.449349640145795,4,133,10,RR,27,19,2.5,-2
130,URLLC,5,10.047792921326,0.392361577753345,4,133,5,RR,27,19,1.25,-2
131,URLLC,18,8.5716975721268,0.470410291786654,4,133,18,RR,27,19,4.5,-2
132,URLLC,11,7.95653891305174,0.486413136752983,4,133,11,RR,27,19,2.75,-2
133,URLLC,12,8.74733721073637,0.492682948906074,4,133,12,RR,27,19,3,-2
134,URLLC,13,10.090163609292,0.387207274486646,4,133,13,RR,27,19,3.25,-2
135,URLLC,9,7.526384823565,0.271512487390469,4,133,9,RR,27,19,2.25,-2
136,URLLC,10,7.42280665477444,0.444001510066662,4,133,10,RR,27,19,2.5,-2
137,URLLC,15,7.56288860682419,0.488511413684726,4,133,15,RR,27,19,3.75,-2
138,URLLC,15,9.61051659666199,0.394729946934032,4,133,15,RR,27,19,3.75,-2
139,URLLC,9,7.0262113852711,0.383072182079185,4,133,9,RR,27,19,2.25,-2
140,URLLC,12,7.53051333551298,0.450195787727104,4,133,12,RR,27,19,3,-2
141,URLLC,7,10.2349642724743,0.335973010842126,4,93,7,RR,32,14,1.75,-4
142,URLLC,9,12.7471681368302,0.233952278594638,4,93,9,RR,32,14,2.25,-4
143,URLLC,11,12.5844646697347,0.35333651170926,4,93,11,RR,32,14,2.75,-4
144,URLLC,11,11.3151381939464,0.35242804025041,4,93,11,RR,32,14,2.75,-4
