TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
65,eMBB,166.12887392645,8.96228076206065,60.2357090865149,7,98,429.355196779162,RR,25,11,23.7326962752072,0
66,eMBB,168.275911742426,8.95467155492572,46.6332695038232,7,98,396.261033850692,RR,25,11,24.0394159632037,0
67,eMBB,166.304187313662,11.2579826198104,34.4268372978731,7,98,393.698492043667,RR,25,11,23.7577410448089,0
68,eMBB,162.399629132626,8.83641417593127,44.3915543582036,7,98,423.192639399796,RR,25,11,23.1999470189466,0
69,eMBB,154.738362960911,6.97368160037931,65.6578098194105,7,98,414.336437415328,RR,25,11,22.1054804229872,0
70,eMBB,147.426517689204,8.17495481148684,84.2797931757016,7,98,416.439989721063,RR,25,11,21.0609310984576,0
71,eMBB,162.32598147081,8.53172777442776,48.5095225897848,7,98,436.734241423062,RR,25,11,23.1894259244014,0
72,eMBB,157.245514546759,10.2175950956171,41.6973972339928,7,98,431.60359924393,RR,25,11,22.4636449352513,0
73,eMBB,162.002522961445,9.16225460935655,65.5841881372118,7,98,438.526391580026,RR,25,11,23.1432175659207,0
74,eMBB,152.287538572071,9.59805786207338,46.8145922006123,7,98,411.613818974017,RR,25,11,21.755362653153,0
75,eMBB,148.215474628498,8.39983253482365,92.3948053249766,7,98,405.914388314208,RR,25,11,21.1736392326426,0
76,eMBB,177.549480630271,9.39925856063447,53.3182722350331,7,98,427.84826631578,RR,25,11,25.3642115186101,0
77,eMBB,159.98608348508,8.89970092878072,61.4384330092496,7,98,422.19362244219,RR,25,11,22.8551547835829,0
78,eMBB,189.105423268896,8.94110940383025,36.9931397863119,7,98,420.093693151025,RR,25,11,27.0150604669851,0
79,eMBB,155.023389351042,9.73581215389922,45.7541285995453,7,98,399.953081075075,RR,25,11,22.1461984787202,0
80,eMBB,153.632336318642,7.53834326046717,66.1480493391824,7,98,404.679216355618,RR,25,11,21.9474766169488,0
81,eMBB,181.12858977138,9.48985770951668,244.500014254147,7,157,393.647457350303,WF,25,5,25.8755128244828,-4
82,eMBB,136.548319475002,10.6702739229943,67.9660557447773,7,157,312.92992167744,WF,25,5,19.5069027821431,-4
83,eMBB,140.525502660703,8.45331355220852,56.7986088056869,7,157,295.587867708619,WF,25,5,20.0750718086719,-4
84,eMBB,140.443400961865,8.91813356331005,221.719167503918,7,157,304.004913744879,WF,25,5,20.0633429945521,-4
85,eMBB,125.865284707487,7.34707034221538,386.74781632643,7,157,313.257541782556,WF,25,5,17.9807549582124,-4
86,eMBB,156.507747397917,9.08056773743214,168.95487146245,7,157,329.297762301167,WF,25,5,22.3582496282739,-4
87,eMBB,144.055451435607,9.27220059753133,200.218517257221,7,157,305.263123641879,WF,25,5,20.5793502050867,-4
88,eMBB,154.683298134619,8.64123392545868,162.528437031221,7,157,316.534824821556,WF,25,5,22.0976140192313,-4
89,eMBB,145.155312476065,8.74128835454632,109.730224633911,7,157,336.03675067027,WF,25,5,20.7364732108664,-4
90,eMBB,137.651321152227,7.1912232852394,285.439537413392,7,157,357.215910756298,WF,25,5,19.6644744503182,-4
91,eMBB,180.565064662146,10.1605559074167,31.0932263412521,7,157,377.109450793298,WF,25,5,25.7950092374495,-4
92,eMBB,121.076765109079,7.87883539510644,472.260839144737,7,157,343.573229478059,WF,25,5,17.2966807298685,-4
93,eMBB,174.361865678367,9.75167943831301,50.280494934235,7,157,366.756496391271,WF,25,5,24.9088379540524,-4
94,eMBB,122.647492180487,8.31897162395014,180.21590134756,7,157,350.81971522627,WF,25,5,17.5210703114982,-4
95,eMBB,136.638813216381,9.4795521856156,101.62250117984,7,157,382.882457666866,WF,25,5,19.519830459483,-4
96,eMBB,155.182673108116,6.34755124291212,248.39871404077,7,157,360.261133122465,WF,25,5,22.1689533011595,-4
97,eMBB,131.889804961623,6.53189252517788,182.208355084362,7,157,319.168401683857,WF,25,5,18.8414007088032,-4
98,eMBB,97.3746653482963,7.29255650787976,148.096134207626,7,157,320.460331856026,WF,25,5,13.910666478328,-4
99,eMBB,128.162285303939,7.73745941113507,146.820776848682,7,157,384.285292191259,WF,25,5,18.3088979005626,-4
100,eMBB,151.381731556433,9.56891840807386,184.506058641826,7,157,372.518932825692,WF,25,5,21.625961650919,-4
101,eMBB,157.32778898573,12.6326350235582,15.4472834600101,7,198,234.573319660877,PF,29,9,22.4753984265329,1
102,eMBB,147.931280653984,11.4484375826803,5.54159956756366,7,198,159.588952173315,PF,29,9,21.1330400934263,1
103,eMBB,115.229493414665,12.7699640342384,4.71159479875713,7,198,122.00279534016,PF,29,9,16.461356202095,1
104,eMBB,116.567313755385,12.7430116038473,3.78695058420098,7,198,116.567313755385,PF,29,9,16.6524733936264,1
105,eMBB,115.686821850508,12.4221014234364,5.10144318076611,7,198,119.981160023531,PF,29,9,16.5266888357869,1
106,eMBB,109.323921870228,12.9736325370892,4.99846169783245,7,198,117.898403483676,PF,29,9,15.6177031243182,1
107,eMBB,98.0625848170958,12.8782504236367,4.55665281637778,7,198,105.828672722652,PF,29,9,14.0089406881565,1
108,eMBB,111.906714446203,12.7827009841771,4.94148637971878,7,198,121.857860362783,PF,29,9,15.9866734923148,1
109,eMBB,116.631612741306,12.1984116886711,14.3420323718448,7,198,134.410238391091,PF,29,9,16.6616589630437,1
110,eMBB,123.757246553369,12.7500533547141,5.89405507425198,7,198,130.980745712231,PF,29,9,17.6796066504813,1
111,eMBB,115.137910295092,11.8110477383426,5.6059247134795,7,198,121.09294325195,PF,29,9,16.4482728992988,1
112,eMBB,98.8281230796584,14.7029954533034,8.18004146937459,7,198,110.920516091022,PF,29,9,14.1183032970941,1
113,eMBB,80.944936023962,10.9474789986798,29.5773400858142,7,198,124.915087978429,PF,29,9,11.5635622891374,1
114,eMBB,109.913324823768,13.6072222968074,9.72199923790165,7,198,136.850775231196,PF,29,9,15.7019035462526,1
115,eMBB,132.101517158627,12.3443698180168,7.83688285176257,7,198,158.263026185606,PF,29,9,18.8716453083753,1
116,eMBB,97.1344234334475,12.8319395498667,8.4984515981541,7,198,129.716617525442,PF,29,9,13.8763462047782,1
117,eMBB,139.318304525312,13.6658510562688,5.30941464689601,7,198,142.399334564985,PF,29,9,19.9026149321874,1
118,eMBB,105.071633264117,12.8777111940035,11.1225088467809,7,198,122.569313993698,PF,29,9,15.0102333234453,1
119,eMBB,107.595294677337,11.873155084556,42.4037065291028,7,198,145.477871949794,PF,29,9,15.3707563824767,1
120,eMBB,111.875360642003,12.5698293203263,25.8720432456172,7,198,129.55958816521,PF,29,9,15.982194377429,1
121,eMBB,134.072287872873,8.85839361744102,18.8439588915766,7,110,208.737517397557,RR,26,4,19.153183981839,-4
122,eMBB,139.748242960747,9.91390856780217,21.4098406978443,7,110,240.801351561502,RR,26,4,19.9640347086781,-4
123,eMBB,134.310132969681,9.4462613608965,38.7099143063544,7,110,263.311168079103,RR,26,4,19.1871618528115,-4
124,eMBB,149.948930146843,8.50261332502111,54.1841786445699,7,110,290.113656009184,RR,26,4,21.4212757352633,-4
125,eMBB,157.517490550282,10.4393057971815,54.0919193587184,7,110,316.846354529128,RR,26,4,22.5024986500403,-4
126,eMBB,119.898934790116,8.01907852847159,35.170481726474,7,110,291.611084595744,RR,26,4,17.1284192557309,-4
127,eMBB,131.473262384339,9.66437725783264,33.6071265620788,7,110,262.649339735933,RR,26,4,18.7818946263342,-4
128,eMBB,154.80098111783,11.6956928909224,24.8916907348501,7,110,281.61978807563,RR,26,4,22.1144258739758,-4
129,eMBB,154.591007189599,9.85830826745229,42.248700635592,7,110,282.59670967176,RR,26,4,22.0844295985142,-4
130,eMBB,150.642553002684,11.5625392568899,23.3988000755981,7,110,282.643639807624,RR,26,4,21.5203647146691,-4
131,eMBB,144.084676252348,10.2303332293568,24.4614223477897,7,110,278.118039960075,RR,26,4,20.5835251789069,-4
132,eMBB,126.252999500154,8.92792091983376,36.7192672522192,7,110,266.277042504616,RR,26,4,18.0361427857363,-4
133,eMBB,145.256803751986,9.21417118115385,29.2375179609884,7,110,266.947914881321,RR,26,4,20.7509719645695,-4
134,eMBB,135.06948298668,10.07549383655,28.6690359240957,7,110,257.656785276656,RR,26,4,19.2956404266686,-4
135,eMBB,107.589787614749,8.0043409295373,42.9552089395626,7,110,247.778230661584,RR,26,4,15.3699696592499,-4
136,eMBB,133.545386955449,7.97029600225692,69.0749839579504,7,110,252.151997461934,RR,26,4,19.0779124222069,-4
137,eMBB,137.397516368845,11.9294275553319,37.1356819380091,7,110,272.90890335533,RR,26,4,19.6282166241207,-4
138,eMBB,150.073727464141,10.8748901040113,19.6713245067263,7,110,260.372030523383,RR,26,4,21.4391039234487,-4
139,eMBB,135.183324218623,9.41467570281386,35.7656952796913,7,110,266.062155532879,RR,26,4,19.3119034598032,-4
140,eMBB,162.63568638053,10.0952459503364,25.1570004965487,7,110,285.466917356105,RR,26,4,23.2336694829328,-4
141,eMBB,119.245705796436,11.135137190843,51.4221900393618,7,76,260.002371014903,WF,27,13,17.0351008280623,-2
142,eMBB,132.31695226256,11.0841274228051,130.844763654951,7,76,300.371679261588,WF,27,13,18.9024217517942,-2
143,eMBB,109.73805395643,11.2806823880572,149.134468292398,7,76,309.241080223,WF,27,13,15.6768648509185,-2
144,eMBB,120.391100285267,11.5324584669653,73.820605467777,7,76,304.509330968655,WF,27,13,17.1987286121811,-2
145,eMBB,117.086658675075,12.1339456766603,62.6314753764474,7,76,272.369876280177,WF,27,13,16.7266655250107,-2
146,eMBB,126.959243220404,11.8993441466151,78.5930710511366,7,76,309.0766169637,WF,27,13,18.137034745772,-2
147,eMBB,119.018066229523,11.9029110129932,115.02931767131,7,76,311.925157217573,WF,27,13,17.0025808899318,-2
148,eMBB,115.442293303156,10.7309621894177,344.505474154152,7,76,334.430584314102,WF,27,13,16.4917561861652,-2
149,eMBB,121.435849794439,11.4526234476365,119.230389929858,7,76,319.344866323502,WF,27,13,17.3479785420627,-2
150,eMBB,94.1549220375721,11.1233472764033,124.347998738106,7,76,285.125496630515,WF,27,13,13.4507031482246,-2
151,eMBB,114.003954484003,11.008827314673,97.7979564729319,7,76,313.400564482993,WF,27,13,16.2862792120005,-2
152,eMBB,112.543726012745,9.82372058490801,342.052260824058,7,76,302.161850106377,WF,27,13,16.0776751446778,-2
153,eMBB,104.599530175778,9.87124131011924,73.1130108601565,7,76,304.374834500995,WF,27,13,14.9427900251111,-2
154,eMBB,113.357442687691,9.69474682848405,384.184568052624,7,76,327.90041754142,WF,27,13,16.1939203839558,-2
155,eMBB,101.684798420017,11.8245683368518,115.423133088858,7,76,277.561127285569,WF,27,13,14.5263997742882,-2
156,eMBB,150.847971498107,12.7652273775139,129.246416462546,7,76,297.525296811746,WF,27,13,21.5497102140152,-2
157,eMBB,113.40473439008,10.8709606142979,363.522222096754,7,76,324.044140337794,WF,27,13,16.2006763414401,-2
158,eMBB,136.692054130619,13.6628024104943,67.5042267519457,7,76,336.925908061229,WF,27,13,19.5274363043742,-2
159,eMBB,73.9970042577936,8.03239773126699,1177.62400615437,7,76,282.640158555799,WF,27,13,10.5710006082562,-2
160,eMBB,133.922073542662,11.8235274841315,57.5816878097201,7,76,298.837306725154,WF,27,13,19.1317247918089,-2
161,eMBB,321.071846626721,19.0286344458854,8.95304293097871,7,140,356.074451206332,PF,34,20,45.8674066609601,-5
162,eMBB,248.023192731659,17.1127025052155,6.46984839966687,7,140,249.950062739968,PF,34,20,35.4318846759513,-5
163,eMBB,233.768859704841,17.7645816039993,6.56394622834465,7,140,237.251871497284,PF,34,20,33.3955513864059,-5
164,eMBB,229.894446122418,19.9258957531097,5.82252644252865,7,140,238.879070283247,PF,34,20,32.842063731774,-5
165,eMBB,240.512192675262,19.0258399902313,6.42713317654828,7,140,249.267927265065,PF,34,20,34.3588846678945,-5
166,eMBB,174.397007409951,16.5538594740768,114.741485403856,7,140,215.221811545083,PF,34,20,24.9138582014216,-5
167,eMBB,220.319948680638,16.3742995262818,7.84021473940926,7,140,262.420110970632,PF,34,20,31.4742783829483,-5
168,eMBB,238.418743401814,19.5083515194073,6.92691376394377,7,140,266.354411641391,PF,34,20,34.0598204859734,-5
169,eMBB,205.66274527754,17.96899700254,10.7457944386848,7,140,265.586789592672,PF,34,20,29.3803921825057,-5
170,eMBB,225.574718933603,15.8974185281022,11.7381592958688,7,140,317.010683108666,PF,34,20,32.2249598476575,-5
171,eMBB,222.078044095481,18.3630693340359,12.2496854591591,7,140,310.449343425799,PF,34,20,31.725434870783,-5
172,eMBB,178.349021291255,15.1395731578554,19.9681609395171,7,140,307.732738762781,PF,34,20,25.4784316130365,-5
173,eMBB,198.233947739464,18.3601432019249,15.301946359023,7,140,330.606601606569,PF,34,20,28.319135391352,-5
174,eMBB,213.211724514618,17.7681781095743,12.721324481478,7,140,329.990524431001,PF,34,20,30.4588177878026,-5
175,eMBB,285.897522381198,20.5748306335975,7.21651673458168,7,140,319.051029081043,PF,34,20,40.842503197314,-5
176,eMBB,186.226917638501,18.9789464474531,8.65138639546684,7,140,235.175195463033,PF,34,20,26.6038453769287,-5
177,eMBB,198.501178136999,16.2591802878231,14.0102053805791,7,140,269.50370687428,PF,34,20,28.3573111624284,-5
178,eMBB,220.553630869631,17.5846514565569,8.80244577830323,7,140,266.409162441245,PF,34,20,31.5076615528044,-5
179,eMBB,178.946567127176,17.8975317471124,14.8747286323445,7,140,247.737601281226,PF,34,20,25.5637953038822,-5
180,eMBB,223.062008366103,19.9195464324269,11.0630427163609,7,140,285.757520901093,PF,34,20,31.8660011951576,-5
181,eMBB,155.583425466776,8.91037348762525,27.1166541382637,7,152,279.146657612184,RR,25,6,22.2262036381109,-5
182,eMBB,189.263424949887,8.70633600179881,25.4470273758373,7,152,360.345874095245,RR,25,6,27.0376321356981,-5
183,eMBB,163.675997846899,9.07833958114771,50.7988667591929,7,152,364.811247166585,RR,25,6,23.3822854066999,-5
184,eMBB,177.698505707137,7.9166707254288,53.4375643193502,7,152,418.567386535243,RR,25,6,25.3855008153052,-5
185,eMBB,146.632235309681,11.8460343194801,20.0955394348257,5,152,260.469969646214,RR,25,6,29.3264470619361,-5
186,eMBB,224.910492229526,12.6691357358868,8.51986222434105,5,152,261.967964005433,RR,25,6,44.9820984459052,-5
187,eMBB,188.820605063369,13.5618418955975,8.23311219967311,5,152,222.50026487938,RR,25,6,37.7641210126739,-5
188,eMBB,174.311418895987,13.3943950321793,8.41278433950644,5,152,217.895383817465,RR,25,6,34.8622837791974,-5
189,eMBB,244.011555664914,15.1276634616212,6.44493289923631,5,152,254.464351644254,RR,25,6,48.8023111329829,-5
190,eMBB,169.402713436764,14.3615477225924,13.7373077268015,5,152,213.636916169919,RR,25,6,33.8805426873529,-5
191,eMBB,169.644845989933,13.3391545461445,16.0429836813783,5,152,249.290305674053,RR,25,6,33.9289691979866,-5
192,eMBB,137.051756557229,12.8791472654526,12.5209630153102,5,152,195.717884922992,RR,25,6,27.4103513114459,-5
193,eMBB,132.743644677675,13.1013553074342,16.1333971843079,5,152,194.164713607665,RR,25,6,26.5487289355351,-5
194,eMBB,190.978172806932,13.5875018620753,11.4627489769892,5,152,252.241856022899,RR,25,6,38.1956345613865,-5
195,eMBB,159.542982521645,12.0997566929767,13.9074137689423,5,152,220.37643377834,RR,25,6,31.9085965043289,-5
196,eMBB,157.840849881274,12.628279795225,12.41276230988,5,152,227.808129244068,RR,25,6,31.5681699762549,-5
197,eMBB,169.771001381843,12.1030808828253,11.0760521218238,5,152,240.387731396832,RR,25,6,33.9542002763686,-5
198,eMBB,175.054689610493,10.3226665823305,15.1977364274926,5,152,255.911455293177,RR,25,6,35.0109379220985,-5
199,eMBB,168.535266953344,13.4679056327396,12.5266832918039,5,152,259.59440858169,RR,25,6,33.7070533906688,-5
200,eMBB,191.860747902942,15.0454411850227,10.0759825107101,5,152,277.566855396927,RR,25,6,38.3721495805884,-5
201,eMBB,128.82766760705,19.685521129427,12.089213156315,5,156,208.393754355003,WF,32,11,25.76553352141,-2
202,eMBB,130.742299942892,19.1274626102955,12.2906900680013,5,156,170.180685388354,WF,32,11,26.1484599885784,-2
203,eMBB,147.781503634345,20.0869330208782,3.2544629835828,5,156,147.781503634345,WF,32,11,29.5563007268689,-2
204,eMBB,124.580168555302,20.2188289145899,2.44010603380688,5,156,124.580168555302,WF,32,11,24.9160337110605,-2
205,eMBB,125.35329932337,19.4064576038414,3.45276689787937,5,156,125.35329932337,WF,32,11,25.0706598646739,-2
206,eMBB,116.148590795724,21.3523583937487,3.07204292468826,5,156,116.148590795724,WF,32,11,23.2297181591449,-2
207,eMBB,115.616961999477,19.7009521572516,3.01033962576421,5,156,115.616961999477,WF,32,11,23.1233923998954,-2
208,eMBB,131.69546494279,19.264387287089,2.768742850193,5,156,131.69546494279,WF,32,11,26.3390929885579,-2
209,eMBB,133.686431728007,20.6716431420076,4.85725614478913,5,156,142.74398179189,WF,32,11,26.7372863456013,-2
210,eMBB,100.22479675253,17.5234159626855,7.68417732940622,5,156,119.159768624156,WF,32,11,20.0449593505061,-2
211,eMBB,107.986738241023,18.985681264947,5.51117747216379,5,156,126.30389146117,WF,32,11,21.5973476482046,-2
212,eMBB,133.675427639476,20.036169076505,4.03211900813913,5,156,142.959970936254,WF,32,11,26.7350855278951,-2
213,eMBB,143.693733274843,17.5723514148951,45.4137236053835,6,156,177.992065872138,WF,32,11,23.9489555458071,-2
214,eMBB,136.708937831777,14.0549177850122,74.1487561344421,7,156,201.59012143125,WF,32,11,19.5298482616824,-2
215,eMBB,153.958481807473,15.3815540032287,11.7407688499339,7,156,209.128511931335,WF,32,11,21.994068829639,-2
216,eMBB,165.704567942099,14.6528082237137,14.5655379581254,7,156,222.258986769495,WF,32,11,23.6720811345856,-2
217,eMBB,152.307601206364,16.3642131571101,11.5041272465061,7,156,208.770251006612,WF,32,11,21.7582287437663,-2
218,eMBB,175.000298757358,16.9971172377845,8.91710763229391,7,156,206.475539037295,WF,32,11,25.0000426796226,-2
219,eMBB,132.973384095855,15.7142238708238,38.9357525397167,7,156,200.842030461836,WF,32,11,18.9961977279792,-2
220,eMBB,123.908349534278,15.3234761221062,34.1323865404049,7,156,197.4939012631,WF,32,11,17.7011927906111,-2
221,eMBB,388.41554693513,15.7913450489724,17.1548668470142,7,159,604.677804497436,PF,32,12,55.4879352764472,4
222,eMBB,403.317959092873,16.6880053127484,22.0083826886663,7,159,747.373347215406,PF,32,12,57.6168512989818,4
223,eMBB,329.550546611663,15.1330140514769,24.9045512353226,7,159,756.336468741148,PF,32,12,47.0786495159519,4
224,eMBB,386.447847081841,14.538510930522,202.425307628133,7,159,793.553180641873,PF,32,12,55.2068352974059,4
225,eMBB,358.406821520467,16.1491830216299,29.1213047952714,7,159,733.789071155213,PF,32,12,51.2009745029239,4
226,eMBB,449.420148813629,16.6322178491693,18.126274764758,7,159,778.837499809305,PF,32,12,64.202878401947,4
227,eMBB,395.928719591267,16.2177914376461,38.5911684379759,7,159,704.787886624284,PF,32,12,56.5612456558953,4
228,eMBB,301.197995361475,14.3600278655519,30.1236170917931,7,159,697.727845206478,PF,32,12,43.0282850516393,4
229,eMBB,379.372717404974,15.4881937725057,43.6824342579762,7,159,819.190146293849,PF,32,12,54.1961024864248,4
230,eMBB,385.899178696814,15.2988454919343,52.8675234027305,7,159,883.982630819572,PF,32,12,55.1284540995449,4
231,eMBB,353.677901286708,14.1143042989654,72.6082890352154,7,159,802.988273846417,PF,32,12,50.5254144695297,4
232,eMBB,397.146638348925,16.6583780332991,18.6876854117501,7,159,723.674708993647,PF,32,12,56.7352340498464,4
233,eMBB,351.252451019015,15.5388419719375,29.5938184676484,7,159,737.359585580105,PF,32,12,50.178921574145,4
234,eMBB,378.825588782061,14.6884648562856,57.2784986611972,7,159,728.108671500608,PF,32,12,54.1179412545801,4
235,eMBB,323.533119555567,14.7317590558532,63.6247288737929,7,159,755.040626838761,PF,32,12,46.2190170793667,4
236,eMBB,318.45911346067,15.6252336315963,38.0845943211415,7,159,766.888047715369,PF,32,12,45.49415906581,4
237,eMBB,393.524441348226,16.2890864565642,22.9789141963472,7,159,802.74338962121,PF,32,12,56.2177773354609,4
