TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
126,eMBB,207.946374681572,10.1947236021588,129.642608615248,11,84,1410.07052751274,RR,30,6,18.9042158801429,-4
127,eMBB,204.696476579561,9.7502274587692,123.63789557774,11,84,1352.62456515101,RR,30,6,18.6087705981419,-4
128,eMBB,212.378130798531,10.8229995865156,105.918627228855,11,84,1457.51699590043,RR,30,6,19.3071027998664,-4
129,eMBB,203.345950262623,9.97871537352712,125.49957186001,11,84,1498.66136837592,RR,30,6,18.4859954784203,-4
130,eMBB,196.296337438952,9.8019542863219,112.860936364698,11,84,1420.83353968513,RR,30,6,17.8451215853593,-4
131,eMBB,204.232784948733,9.84986149198296,116.08777796403,11,84,1421.40795559613,RR,30,6,18.5666168135212,-4
132,eMBB,207.032793247641,10.1405553297125,107.106089022471,11,84,1479.57874972836,RR,30,6,18.8211630225128,-4
133,eMBB,177.468567282779,7.94428305085186,155.34485277387,11,84,1450.77594226293,RR,30,6,16.1335061166163,-4
134,eMBB,182.534313740838,8.08136741186358,202.134438156745,11,84,1455.94468170711,RR,30,6,16.5940285218944,-4
135,eMBB,207.192100968637,10.487199710964,103.915141100852,11,84,1459.43207733441,RR,30,6,18.8356455426034,-4
136,eMBB,187.89269526176,9.16042704664259,128.251224353939,11,84,1478.8660773009,RR,30,6,17.0811541147054,-4
137,eMBB,184.081679196831,8.60824984871369,135.265360754452,11,84,1477.76414582475,RR,30,6,16.7346981088028,-4
138,eMBB,191.712117750325,8.75913903154792,156.30908660505,11,84,1359.22183967443,RR,30,6,17.4283743409386,-4
139,eMBB,212.645694885436,10.4322412476263,112.009781483089,11,84,1333.52255158307,RR,30,6,19.3314268077669,-4
140,eMBB,197.343461713834,10.0413869826722,116.202174675441,11,84,1413.43977631095,RR,30,6,17.9403147012576,-4
141,eMBB,400.555212333828,4.67473705204624,455.316465160434,11,179,1165.12203606882,WF,25,9,36.4141102121662,5
142,eMBB,218.302241573894,4.56263766484949,175.8804971674,11,179,717.746594808335,WF,25,9,19.8456583248994,5
143,eMBB,279.880414254176,5.5594230477044,318.919019221201,11,179,703.299521567296,WF,25,9,25.4436740231069,5
144,eMBB,212.166239294664,3.09917632796118,475.319612273672,11,179,687.283864333044,WF,25,9,19.2878399358785,5
145,eMBB,184.974823160201,4.13162347606946,501.623305258904,11,179,644.244177998069,WF,25,9,16.8158930145638,5
146,eMBB,243.491148283161,7.4046694445005,70.7120002991482,10,179,574.288072376133,WF,25,9,24.3491148283162,5
147,eMBB,225.1769644438,6.21704564957574,171.215470928716,10,179,569.955679468503,WF,25,9,22.51769644438,5
148,eMBB,215.899362636415,6.07418159590013,46.6990904964434,10,179,571.441905482655,WF,25,9,21.5899362636415,5
149,eMBB,198.96326101045,6.08823754136884,170.940290717831,10,179,601.286702848427,WF,25,9,19.896326101045,5
150,eMBB,217.13019138295,7.31313790393181,131.883435312177,10,179,581.065683990493,WF,25,9,21.713019138295,5
151,eMBB,147.827779375731,4.03213000723891,209.954255410829,10,179,587.488873332793,WF,25,9,14.7827779375731,5
152,eMBB,231.433774743246,5.64327780323409,129.361632121243,10,179,650.388739981169,WF,25,9,23.1433774743246,5
153,eMBB,207.953238769174,6.99800846758431,131.348545497261,10,179,607.294862713033,WF,25,9,20.7953238769174,5
154,eMBB,180.424603622154,5.2188918135039,101.034021736805,10,179,595.438588235473,WF,25,9,18.0424603622154,5
155,eMBB,194.395600459329,5.3968308321896,145.423138796247,10,179,583.548219425194,WF,25,9,19.4395600459329,5
156,eMBB,196.311133258964,6.87713669982525,225.187259390905,10,179,643.16404374183,WF,25,9,19.6311133258964,5
157,eMBB,194.020466155328,6.89789609262941,147.365702567078,10,179,633.075610626201,WF,25,9,19.4020466155328,5
158,eMBB,211.581993947291,6.47479628288181,210.665504077322,10,179,588.425857496826,WF,25,9,21.1581993947291,5
159,eMBB,202.09845609516,5.82968319792528,118.282861912176,10,179,593.192880626882,WF,25,9,20.209845609516,5
160,eMBB,170.312039249225,5.34106101438637,104.937656600733,10,179,595.014114688423,WF,25,9,17.0312039249225,5
161,eMBB,284.938023464354,7.6857032257768,103.096565499585,10,132,927.555658921744,PF,26,18,28.4938023464354,2
162,eMBB,264.132232929909,8.07841093918037,81.7973299022561,10,132,1155.0974871151,PF,26,18,26.4132232929909,2
163,eMBB,252.63410493182,8.34496223804901,83.7092896689057,10,132,1099.02155947944,PF,26,18,25.263410493182,2
164,eMBB,271.384981576429,6.48575843796142,149.409501241302,10,132,1259.95586704002,PF,26,18,27.1384981576429,2
165,eMBB,262.20162492929,7.06741908512787,104.652236944949,10,132,1353.0968405657,PF,26,18,26.220162492929,2
166,eMBB,302.685949891645,8.49292853096385,112.348339643386,10,132,1208.58245472852,PF,26,18,30.2685949891645,2
167,eMBB,236.83674157745,6.31650177410739,187.185448239635,10,132,1100.26154555025,PF,26,18,23.683674157745,2
168,eMBB,234.481763922684,5.65748709570121,148.914487583579,10,132,1117.76590193424,PF,26,18,23.4481763922684,2
169,eMBB,231.511847341053,7.40250246587102,197.868995852966,10,132,1182.57385952625,PF,26,18,23.1511847341053,2
170,eMBB,243.039744772052,7.7730614090426,72.2316659107733,10,132,1271.2946975579,PF,26,18,24.3039744772052,2
171,eMBB,306.056435877504,8.32928487179041,174.794856834359,10,132,1425.1864490234,PF,26,18,30.6056435877504,2
172,eMBB,280.071309600234,6.82325586832442,182.035457926575,10,132,1417.99728803615,PF,26,18,28.0071309600234,2
173,eMBB,296.235379109637,7.86532968050744,141.619587476609,10,132,1317.53177110085,PF,26,18,29.6235379109637,2
174,eMBB,282.982905416515,7.32415302331375,115.847769856362,10,132,1345.86953299342,PF,26,18,28.2982905416515,2
175,eMBB,302.323311585828,8.0196289733543,128.419966868356,10,132,1334.21750201449,PF,26,18,30.2323311585828,2
176,eMBB,312.715580732521,8.16587656080646,114.049709314855,10,132,1255.01079507136,PF,26,18,31.2715580732521,2
